Player,Year,Rd,Pk,Tm,Age,College,From,To,G_x,MP_x,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS_x,WS/48,Class,Season,School,Conf,G_y,MP_y,PER,TS%,MP.1,FG_x,FGA_x,2P_x,2PA_x,3P_x,3PA_x,FT_x,FTA_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,FG_y,FGA_y,2P_y,2PA_y,3P_y,3PA_y,FT_y,FTA_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,Effective FG%,True Shooting%,Two Point Frequency,Three point frequency,ast-to-tov,fta to fga,NBA Experience,Offensive reb split,Defensive reb split,fouls per min,blocks per min,steals per min
Al Horford,2007.0,1.0,3.0,ATL,21.03,University of Florida,2008.0,2018.0,718.0,33.2,14.2,8.6,3.2,0.8,1.2,0.525,0.541,0.37,0.75,78.3,0.158,FR,2004-05,University of Florida,SEC,32.0,730.0,,,22.8,1.9,4.0,1.9,4.0,0.0,0.0,1.8,3.1,2.3,4.3,6.5,0.9,0.8,1.6,1.0,2.5,5.6,61.0,127.0,61.0,127.0,0.0,0.0,57.0,98.0,72.0,137.0,209.0,28.0,26.0,51.0,31.0,79.0,179.0,80.0,6' 8'',81.75,6' 9.75'',246.0,84.75,7' 0.75'',107.0,8' 11'',0.48031496062992124,0.5260992240771221,1.0,0.0,0.9032258064516129,0.7716535433070866,10.0,0.3444976076555024,0.6555023923444976,0.10821917808219178,0.06986301369863014,0.03561643835616438
Deron Williams,2005.0,1.0,3.0,UTA,21.006999999999998,University of Illinois at Urbana-Champaign,2006.0,2017.0,845.0,34.2,16.3,3.1,8.1,1.0,0.2,0.445,0.48200000000000004,0.35700000000000004,0.8220000000000001,77.3,0.129,SO,2003-04,University of Illinois at Urbana-Champaign,Big Ten,30.0,1017.0,,,33.9,4.9,12.0,2.7,6.3,2.2,5.7,2.0,2.5,0.5,2.8,3.2,6.2,1.0,0.3,2.5,2.3,14.0,147.0,360.0,80.0,190.0,67.0,170.0,59.0,75.0,14.0,83.0,97.0,185.0,31.0,9.0,75.0,68.0,420.0,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',0.5013888888888889,0.5343511450381679,0.5277777777777778,0.4722222222222222,2.466666666666667,0.20833333333333334,11.0,0.14432989690721648,0.8556701030927835,0.06686332350049164,0.008849557522123894,0.03048180924287119
Deron Williams,2005.0,1.0,3.0,UTA,21.006999999999998,University of Illinois at Urbana-Champaign,2006.0,2017.0,845.0,34.2,16.3,3.1,8.1,1.0,0.2,0.445,0.48200000000000004,0.35700000000000004,0.8220000000000001,77.3,0.129,JR,2004-05,University of Illinois at Urbana-Champaign,Big Ten,39.0,1315.0,,,33.7,4.6,10.5,2.8,5.7,1.7,4.8,1.7,2.5,0.4,3.3,3.6,6.8,1.0,0.2,2.8,2.1,12.5,178.0,411.0,110.0,224.0,68.0,187.0,65.0,96.0,14.0,128.0,142.0,264.0,38.0,8.0,109.0,80.0,489.0,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',0.5158150851581509,0.5394492983849616,0.5450121654501217,0.45498783454987834,2.4220183486238533,0.23357664233576642,11.0,0.09859154929577464,0.9014084507042254,0.060836501901140684,0.006083650190114068,0.028897338403041824
Deron Williams,2005.0,1.0,3.0,UTA,21.006999999999998,University of Illinois at Urbana-Champaign,2006.0,2017.0,845.0,34.2,16.3,3.1,8.1,1.0,0.2,0.445,0.48200000000000004,0.35700000000000004,0.8220000000000001,77.3,0.129,FR,2002-03,University of Illinois at Urbana-Champaign,Big Ten,32.0,868.0,,,27.1,2.3,5.5,1.5,3.0,0.9,2.5,0.8,1.4,0.5,2.5,3.0,4.5,1.4,0.2,1.8,2.4,6.3,75.0,176.0,47.0,97.0,28.0,79.0,24.0,45.0,15.0,80.0,95.0,145.0,46.0,5.0,59.0,76.0,202.0,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',0.5056818181818182,0.515832482124617,0.5511363636363636,0.44886363636363635,2.457627118644068,0.2556818181818182,11.0,0.15789473684210525,0.8421052631578947,0.08755760368663594,0.00576036866359447,0.052995391705069124
Kevin Love,2008.0,1.0,5.0,MEM,19.297,"University of California, Los Angeles",2009.0,2018.0,635.0,32.2,18.3,11.3,2.3,0.7,0.5,0.444,0.478,0.37,0.8240000000000001,76.9,0.18100000000000002,FR,2007-08,"University of California, Los Angeles",Pac-10,39.0,1156.0,,,29.6,5.8,10.4,5.1,8.3,0.7,2.1,5.1,6.6,3.6,7.0,10.6,1.9,0.7,1.4,2.0,1.9,17.5,227.0,406.0,198.0,324.0,29.0,82.0,198.0,258.0,142.0,273.0,415.0,75.0,27.0,56.0,78.0,73.0,681.0,79.75,6' 7.75'',81.5,6' 9.5'',255.0,83.25,6' 11.25'',106.0,8' 10'',0.5948275862068966,0.6554126886356637,0.7980295566502463,0.2019704433497537,0.9615384615384616,0.6354679802955665,9.0,0.3421686746987952,0.6578313253012048,0.06314878892733564,0.04844290657439446,0.023356401384083045
DeAndre Jordan,2008.0,2.0,35.0,LAC,19.345,Texas A&M University,2009.0,2018.0,750.0,28.1,9.4,10.7,0.7,0.6,1.7,0.6729999999999999,0.674,0.091,0.446,76.3,0.174,FR,2007-08,Texas A&M University,Big 12,35.0,703.0,,,20.1,3.2,5.2,3.2,5.2,0.0,0.0,1.5,3.4,1.9,4.1,6.0,0.4,0.2,1.3,1.6,1.9,7.9,113.0,183.0,113.0,183.0,0.0,0.0,52.0,119.0,66.0,144.0,210.0,15.0,7.0,44.0,57.0,67.0,278.0,81.75,6' 9.75'',83.0,6' 11'',250.0,90.0,7' 6'',113.5,9' 5.5'',0.6174863387978142,0.5905846363018354,1.0,0.0,0.2631578947368421,0.6502732240437158,9.0,0.3142857142857143,0.6857142857142857,0.0953058321479374,0.06258890469416785,0.00995732574679943
David Lee,2005.0,1.0,30.0,NYK,22.066,University of Florida,2006.0,2017.0,829.0,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76.0,0.15,SR,2004-05,University of Florida,SEC,32.0,897.0,,,28.0,5.0,9.5,5.0,9.4,0.0,0.1,3.6,5.0,2.4,6.6,9.0,2.2,1.1,0.8,2.7,2.4,13.6,160.0,305.0,160.0,301.0,0.0,4.0,115.0,161.0,78.0,210.0,288.0,70.0,34.0,24.0,85.0,76.0,435.0,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',0.5245901639344263,0.5787037037037036,0.9868852459016394,0.013114754098360656,0.8235294117647058,0.5278688524590164,11.0,0.2708333333333333,0.7291666666666666,0.08472686733556299,0.026755852842809364,0.0379041248606466
David Lee,2005.0,1.0,30.0,NYK,22.066,University of Florida,2006.0,2017.0,829.0,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76.0,0.15,JR,2003-04,University of Florida,SEC,31.0,851.0,,,27.5,4.8,8.2,4.8,8.2,0.0,0.1,3.6,4.7,2.2,4.6,6.8,2.8,1.1,0.5,2.1,2.7,13.3,150.0,255.0,150.0,253.0,0.0,2.0,112.0,145.0,69.0,143.0,212.0,88.0,35.0,16.0,64.0,83.0,412.0,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',0.5882352941176471,0.6461731493099121,0.9921568627450981,0.00784313725490196,1.375,0.5686274509803921,11.0,0.32547169811320753,0.6745283018867925,0.09753231492361927,0.01880141010575793,0.041128084606345476
David Lee,2005.0,1.0,30.0,NYK,22.066,University of Florida,2006.0,2017.0,829.0,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76.0,0.15,SO,2002-03,University of Florida,SEC,33.0,866.0,,,26.2,4.5,7.0,4.5,7.0,0.0,0.0,2.2,3.5,2.2,4.6,6.8,1.8,0.7,1.5,1.8,2.3,11.2,149.0,230.0,149.0,230.0,0.0,0.0,73.0,117.0,72.0,152.0,224.0,61.0,24.0,48.0,61.0,76.0,371.0,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',0.6478260869565218,0.6590166264032968,1.0,0.0,1.0,0.508695652173913,11.0,0.32142857142857145,0.6785714285714286,0.08775981524249422,0.05542725173210162,0.02771362586605081
David Lee,2005.0,1.0,30.0,NYK,22.066,University of Florida,2006.0,2017.0,829.0,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76.0,0.15,FR,2001-02,University of Florida,SEC,31.0,557.0,,,18.0,2.7,4.7,2.7,4.7,0.0,0.0,1.6,2.9,2.1,2.5,4.7,1.0,0.6,0.7,1.7,1.5,7.0,84.0,145.0,84.0,145.0,0.0,0.0,50.0,91.0,66.0,79.0,145.0,32.0,20.0,21.0,53.0,46.0,218.0,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',0.5793103448275863,0.5890618244703848,1.0,0.0,0.6037735849056604,0.6275862068965518,11.0,0.45517241379310347,0.5448275862068965,0.08258527827648116,0.03770197486535009,0.03590664272890485
Shane Battier,2001.0,1.0,6.0,MEM,22.296999999999997,Duke University,2002.0,2014.0,977.0,30.7,8.6,4.2,1.8,1.0,0.9,0.43700000000000006,0.486,0.384,0.743,75.7,0.121,SR,2000-01,Duke University,ACC,39.0,1363.0,,,34.9,6.4,13.7,3.3,6.1,3.2,7.6,3.9,4.9,2.4,4.9,7.3,1.8,2.1,2.3,1.5,2.1,19.9,251.0,533.0,127.0,237.0,124.0,296.0,152.0,191.0,94.0,191.0,285.0,72.0,82.0,88.0,60.0,80.0,778.0,80.25,6' 8.25'',,,229.0,82.5,6' 10.5'',105.0,8' 9'',0.5872420262664165,0.6304291455983405,0.4446529080675422,0.5553470919324578,1.2,0.35834896810506567,12.0,0.3298245614035088,0.6701754385964912,0.058694057226705794,0.06456346294937637,0.06016140865737344
Luol Deng,2004.0,1.0,7.0,PHO,19.074,Duke University,2005.0,2018.0,880.0,34.7,15.0,6.1,2.3,1.0,0.5,0.455,0.48100000000000004,0.332,0.77,73.2,0.115,FR,2003-04,Duke University,ACC,37.0,1149.0,,,31.1,5.7,11.9,4.6,8.9,1.1,3.0,2.6,3.7,2.2,4.7,6.9,1.8,1.3,1.1,2.2,2.2,15.1,210.0,441.0,170.0,330.0,40.0,111.0,98.0,138.0,82.0,173.0,255.0,68.0,49.0,39.0,83.0,82.0,558.0,79.0,6' 7'',80.0,6' 8'',220.0,84.5,7' 0.5'',108.5,9' 0.5'',0.5215419501133787,0.5560870605118392,0.7482993197278912,0.25170068027210885,0.8192771084337349,0.3129251700680272,13.0,0.3215686274509804,0.6784313725490196,0.07136640557006092,0.033942558746736295,0.04264577893820714
Kyle Korver,2003.0,2.0,51.0,NJN,22.105999999999998,Creighton University,2004.0,2018.0,1104.0,26.2,9.9,3.0,1.8,0.7,0.3,0.444,0.46399999999999997,0.431,0.8809999999999999,68.7,0.114,SR,2002-03,Creighton University,MVC,34.0,1082.0,,,31.8,5.4,11.5,1.6,3.6,3.8,7.9,3.2,3.5,1.4,5.0,6.4,3.1,1.5,0.7,2.0,2.6,17.8,183.0,391.0,54.0,122.0,129.0,269.0,109.0,120.0,46.0,171.0,217.0,104.0,50.0,23.0,68.0,89.0,604.0,78.25,6' 6.25'',,,211.0,81.5,6' 9.5'',102.5,8' 6.5'',0.6329923273657289,0.6804867057232987,0.31202046035805625,0.6879795396419437,1.5294117647058822,0.3069053708439898,14.0,0.2119815668202765,0.7880184331797235,0.0822550831792976,0.021256931608133085,0.04621072088724584
Kyle Korver,2003.0,2.0,51.0,NJN,22.105999999999998,Creighton University,2004.0,2018.0,1104.0,26.2,9.9,3.0,1.8,0.7,0.3,0.444,0.46399999999999997,0.431,0.8809999999999999,68.7,0.114,JR,2001-02,Creighton University,MVC,29.0,916.0,,,31.6,4.5,9.4,1.8,3.1,2.7,6.3,3.3,3.8,1.6,3.9,5.5,3.3,1.6,0.6,2.2,2.4,15.1,131.0,274.0,52.0,90.0,79.0,184.0,97.0,109.0,47.0,113.0,160.0,95.0,45.0,16.0,63.0,69.0,438.0,78.25,6' 6.25'',,,211.0,81.5,6' 9.5'',102.5,8' 6.5'',0.6222627737226277,0.6802087215803205,0.3284671532846715,0.6715328467153284,1.507936507936508,0.3978102189781022,14.0,0.29375,0.70625,0.07532751091703056,0.017467248908296942,0.04912663755458515
Kyle Korver,2003.0,2.0,51.0,NJN,22.105999999999998,Creighton University,2004.0,2018.0,1104.0,26.2,9.9,3.0,1.8,0.7,0.3,0.444,0.46399999999999997,0.431,0.8809999999999999,68.7,0.114,SO,2000-01,Creighton University,MVC,32.0,941.0,,,29.4,4.6,9.8,1.5,2.9,3.1,6.9,2.3,2.6,1.5,4.3,5.8,2.0,1.8,0.4,1.8,2.6,14.6,148.0,315.0,48.0,94.0,100.0,221.0,72.0,83.0,48.0,138.0,186.0,63.0,56.0,14.0,57.0,82.0,468.0,78.25,6' 6.25'',,,211.0,81.5,6' 9.5'',102.5,8' 6.5'',0.6285714285714286,0.6656804733727811,0.2984126984126984,0.7015873015873015,1.105263157894737,0.2634920634920635,14.0,0.25806451612903225,0.7419354838709677,0.0871413390010627,0.01487778958554729,0.05951115834218916
Blake Griffin,2009.0,1.0,1.0,LAC,20.105999999999998,University of Oklahoma,2011.0,2018.0,529.0,35.0,21.5,9.2,4.3,0.9,0.5,0.508,0.522,0.324,0.6829999999999999,67.3,0.174,SO,2008-09,University of Oklahoma,Big 12,35.0,1165.0,,,33.3,8.6,13.1,8.5,12.9,0.1,0.2,5.5,9.3,3.9,10.5,14.4,2.3,1.1,1.2,3.3,2.5,22.7,300.0,459.0,297.0,451.0,3.0,8.0,191.0,324.0,135.0,369.0,504.0,80.0,39.0,41.0,116.0,89.0,794.0,80.5,6' 8.5'',82.0,6' 10'',248.4,83.25,6' 11.25'',105.0,8' 9'',0.6568627450980392,0.6599507946007049,0.9825708061002179,0.017429193899782137,0.6896551724137931,0.7058823529411765,7.0,0.26785714285714285,0.7321428571428571,0.07639484978540773,0.0351931330472103,0.03347639484978541
Blake Griffin,2009.0,1.0,1.0,LAC,20.105999999999998,University of Oklahoma,2011.0,2018.0,529.0,35.0,21.5,9.2,4.3,0.9,0.5,0.508,0.522,0.324,0.6829999999999999,67.3,0.174,FR,2007-08,University of Oklahoma,Big 12,33.0,937.0,,,28.4,5.6,9.8,5.6,9.8,0.0,0.1,3.5,6.0,3.3,5.8,9.1,1.8,1.0,0.8,2.3,2.5,14.7,184.0,324.0,184.0,322.0,0.0,2.0,116.0,197.0,108.0,193.0,301.0,61.0,33.0,28.0,76.0,82.0,484.0,80.5,6' 8.5'',82.0,6' 10'',248.4,83.25,6' 11.25'',105.0,8' 9'',0.5679012345679012,0.5892665822538229,0.9938271604938271,0.006172839506172839,0.8026315789473685,0.6080246913580247,7.0,0.3588039867109635,0.6411960132890365,0.08751334044823907,0.029882604055496264,0.035218783351120594
Mike Conley,2007.0,1.0,4.0,MEM,19.265,Ohio State University,2008.0,2018.0,718.0,32.5,14.3,2.9,5.7,1.5,0.2,0.441,0.46799999999999997,0.377,0.8140000000000001,63.4,0.13,FR,2006-07,Ohio State University,Big Ten,39.0,1231.0,,,31.6,4.1,7.9,3.6,6.2,0.5,1.8,2.6,3.7,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,160.0,309.0,139.0,240.0,21.0,69.0,100.0,144.0,27.0,107.0,134.0,238.0,87.0,10.0,86.0,60.0,441.0,71.0,5' 11'',72.75,6' 0.75'',175.0,77.75,6' 5.75'',94.5,7' 10.5'',0.551779935275081,0.5921688688366097,0.7766990291262136,0.22330097087378642,2.7674418604651163,0.46601941747572817,10.0,0.20149253731343283,0.7985074626865671,0.048740861088545896,0.008123476848090982,0.07067424857839155
Tayshaun Prince,2002.0,1.0,23.0,DET,22.124000000000002,University of Kentucky,2003.0,2016.0,1017.0,31.0,11.1,4.3,2.4,0.6,0.5,0.455,0.47,0.36700000000000005,0.7559999999999999,63.1,0.096,SR,2001-02,University of Kentucky,SEC,32.0,1067.0,,,33.3,6.4,13.8,4.4,7.8,2.0,6.0,2.6,3.7,2.1,4.2,6.3,1.6,1.1,1.3,2.0,1.6,17.5,206.0,441.0,141.0,250.0,65.0,191.0,83.0,118.0,67.0,135.0,202.0,52.0,34.0,43.0,64.0,51.0,560.0,,,,,,,,,,0.5408163265306123,0.5680434959019719,0.5668934240362812,0.4331065759637188,0.8125,0.2675736961451247,13.0,0.3316831683168317,0.6683168316831684,0.04779756326148079,0.04029990627928772,0.031865042174320526
Tayshaun Prince,2002.0,1.0,23.0,DET,22.124000000000002,University of Kentucky,2003.0,2016.0,1017.0,31.0,11.1,4.3,2.4,0.6,0.5,0.455,0.47,0.36700000000000005,0.7559999999999999,63.1,0.096,JR,2000-01,University of Kentucky,SEC,34.0,1117.0,,,32.9,6.1,12.3,4.2,7.0,1.9,5.3,2.9,3.4,1.6,4.9,6.5,2.9,0.7,1.1,1.7,1.6,16.9,207.0,418.0,143.0,239.0,64.0,179.0,97.0,115.0,56.0,165.0,221.0,99.0,24.0,37.0,58.0,56.0,575.0,,,,,,,,,,0.5717703349282297,0.6135296628254374,0.5717703349282297,0.42822966507177035,1.706896551724138,0.2751196172248804,13.0,0.25339366515837103,0.746606334841629,0.050134288272157566,0.03312444046553268,0.021486123545210387
Anthony Davis,2012.0,1.0,1.0,NOH,19.114,University of Kentucky,2013.0,2018.0,410.0,34.8,23.4,10.3,1.9,1.3,2.4,0.517,0.531,0.309,0.795,62.5,0.21,FR,2011-12,University of Kentucky,SEC,40.0,1281.0,35.1,0.654,32.0,5.3,8.4,5.2,7.9,0.1,0.5,3.6,5.1,3.0,7.4,10.4,1.3,1.4,4.7,1.0,2.0,14.2,210.0,337.0,207.0,317.0,3.0,20.0,144.0,203.0,119.0,296.0,415.0,50.0,54.0,186.0,41.0,78.0,567.0,81.25,6' 9.25'',82.5,6' 10.5'',221.8,89.5,7' 5.5'',108.0,9' 0'',0.6275964391691394,0.6649934321636329,0.9406528189910979,0.05934718100890208,1.2195121951219512,0.6023738872403561,5.0,0.28674698795180725,0.7132530120481928,0.06088992974238876,0.1451990632318501,0.04215456674473068
Kevin Martin,2004.0,1.0,26.0,SAC,21.149,Western Carolina University,2005.0,2016.0,714.0,30.2,17.4,3.2,1.9,0.9,0.1,0.43700000000000006,0.46399999999999997,0.384,0.87,61.3,0.13699999999999998,JR,2003-04,Western Carolina University,Southern,27.0,843.0,,,31.2,7.7,16.3,5.8,10.6,1.9,5.6,7.6,9.3,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9,24.9,208.0,439.0,157.0,287.0,51.0,152.0,206.0,252.0,25.0,105.0,130.0,47.0,50.0,8.0,84.0,52.0,673.0,,,,,,,,,,0.5318906605922551,0.6119516985524115,0.6537585421412301,0.3462414578587699,0.5595238095238095,0.5740318906605922,11.0,0.19230769230769232,0.8076923076923077,0.06168446026097272,0.009489916963226572,0.05931198102016608
Kevin Martin,2004.0,1.0,26.0,SAC,21.149,Western Carolina University,2005.0,2016.0,714.0,30.2,17.4,3.2,1.9,0.9,0.1,0.43700000000000006,0.46399999999999997,0.384,0.87,61.3,0.13699999999999998,SO,2002-03,Western Carolina University,Southern,24.0,759.0,,,31.6,6.7,15.8,4.6,9.2,2.1,6.7,7.3,8.2,1.0,2.8,3.8,1.8,1.4,0.5,3.1,2.5,22.8,161.0,380.0,111.0,220.0,50.0,160.0,174.0,197.0,23.0,68.0,91.0,43.0,33.0,12.0,74.0,59.0,546.0,,,,,,,,,,0.48947368421052634,0.584983286191823,0.5789473684210527,0.42105263157894735,0.581081081081081,0.5184210526315789,11.0,0.25274725274725274,0.7472527472527473,0.077733860342556,0.015810276679841896,0.043478260869565216
Kevin Martin,2004.0,1.0,26.0,SAC,21.149,Western Carolina University,2005.0,2016.0,714.0,30.2,17.4,3.2,1.9,0.9,0.1,0.43700000000000006,0.46399999999999997,0.384,0.87,61.3,0.13699999999999998,FR,2001-02,Western Carolina University,Southern,28.0,913.0,,,32.6,7.0,14.5,4.4,7.6,2.6,6.8,5.5,6.6,1.0,3.8,4.8,1.5,1.8,0.4,2.6,2.0,22.1,196.0,405.0,123.0,214.0,73.0,191.0,154.0,186.0,27.0,106.0,133.0,43.0,51.0,10.0,74.0,57.0,619.0,,,,,,,,,,0.5740740740740741,0.6357324788431518,0.528395061728395,0.47160493827160493,0.581081081081081,0.45925925925925926,11.0,0.20300751879699247,0.7969924812030075,0.0624315443592552,0.01095290251916758,0.05585980284775466
Gerald Wallace,2001.0,1.0,25.0,SAC,18.344,University of Alabama,2002.0,2015.0,832.0,29.7,11.9,5.8,2.1,1.4,0.8,0.469,0.502,0.312,0.7090000000000001,59.7,0.11599999999999999,FR,2000-01,University of Alabama,SEC,36.0,824.0,,,22.9,3.5,8.0,3.2,6.3,0.3,1.8,2.4,4.3,2.3,3.7,6.0,1.5,1.2,1.0,2.4,2.4,9.8,126.0,288.0,115.0,225.0,11.0,63.0,88.0,155.0,84.0,132.0,216.0,55.0,42.0,37.0,86.0,87.0,351.0,,,,,,,,,,0.4565972222222222,0.4927007299270073,0.78125,0.21875,0.6395348837209303,0.5381944444444444,13.0,0.3888888888888889,0.6111111111111112,0.10558252427184465,0.044902912621359224,0.050970873786407765
Joakim Noah,2007.0,1.0,9.0,CHI,22.128,University of Florida,2008.0,2018.0,625.0,28.6,8.9,9.3,2.9,0.8,1.3,0.49,0.49200000000000005,0.0,0.6990000000000001,59.6,0.16,SO,2005-06,University of Florida,SEC,39.0,972.0,,,24.9,5.2,8.3,5.2,8.2,0.0,0.0,3.8,5.2,2.2,4.9,7.1,2.1,1.1,2.4,1.9,2.2,14.2,202.0,322.0,202.0,321.0,0.0,1.0,148.0,202.0,85.0,193.0,278.0,80.0,44.0,95.0,76.0,84.0,552.0,82.0,6' 10'',84.0,7' 0'',223.0,85.25,7' 1.25'',106.5,8' 10.5'',0.6273291925465838,0.6717289719626168,0.9968944099378882,0.003105590062111801,1.0526315789473684,0.6273291925465838,10.0,0.3057553956834532,0.6942446043165468,0.08641975308641975,0.09773662551440329,0.04526748971193416
Joakim Noah,2007.0,1.0,9.0,CHI,22.128,University of Florida,2008.0,2018.0,625.0,28.6,8.9,9.3,2.9,0.8,1.3,0.49,0.49200000000000005,0.0,0.6990000000000001,59.6,0.16,JR,2006-07,University of Florida,SEC,40.0,1034.0,,,25.9,4.3,7.1,4.3,7.1,0.0,0.0,3.3,5.0,2.6,5.9,8.4,2.3,1.1,1.8,2.5,2.3,12.0,173.0,285.0,172.0,284.0,1.0,1.0,132.0,199.0,102.0,235.0,337.0,90.0,45.0,72.0,100.0,90.0,479.0,82.0,6' 10'',84.0,7' 0'',223.0,85.25,7' 1.25'',106.5,8' 10.5'',0.6087719298245614,0.6428494739102426,0.9964912280701754,0.0035087719298245615,0.9,0.6982456140350877,10.0,0.3026706231454006,0.6973293768545994,0.08704061895551257,0.06963249516441006,0.043520309477756286
Joakim Noah,2007.0,1.0,9.0,CHI,22.128,University of Florida,2008.0,2018.0,625.0,28.6,8.9,9.3,2.9,0.8,1.3,0.49,0.49200000000000005,0.0,0.6990000000000001,59.6,0.16,FR,2004-05,University of Florida,SEC,29.0,273.0,,,9.4,1.2,2.1,1.2,2.1,0.0,0.0,1.0,1.8,0.8,1.7,2.5,0.5,0.2,0.7,0.6,1.6,3.5,36.0,60.0,36.0,60.0,0.0,0.0,30.0,52.0,24.0,48.0,72.0,15.0,6.0,19.0,17.0,46.0,102.0,82.0,6' 10'',84.0,7' 0'',223.0,85.25,7' 1.25'',106.5,8' 10.5'',0.6,0.6153474903474904,1.0,0.0,0.8823529411764706,0.8666666666666667,10.0,0.3333333333333333,0.6666666666666666,0.1684981684981685,0.0695970695970696,0.02197802197802198
Jason Richardson,2001.0,1.0,5.0,GSW,20.163,Michigan State University,2002.0,2015.0,857.0,34.1,17.1,5.0,2.7,1.2,0.4,0.43799999999999994,0.474,0.37,0.7070000000000001,59.1,0.09699999999999999,SO,2000-01,Michigan State University,Big Ten,33.0,940.0,,,28.5,5.5,11.0,4.0,7.3,1.5,3.7,2.2,3.2,1.8,4.1,5.9,2.2,1.2,0.8,1.3,2.2,14.7,182.0,362.0,133.0,240.0,49.0,122.0,73.0,106.0,61.0,134.0,195.0,73.0,38.0,28.0,42.0,74.0,486.0,76.75,6' 4.75'',,,213.0,83.5,6' 11.5'',102.5,8' 6.5'',0.5704419889502762,0.5946554424432263,0.6629834254143646,0.3370165745856354,1.7380952380952381,0.292817679558011,13.0,0.3128205128205128,0.6871794871794872,0.07872340425531915,0.029787234042553193,0.04042553191489362
Marvin Williams,2005.0,1.0,2.0,ATL,19.014,University of North Carolina,2006.0,2018.0,939.0,28.6,10.5,5.3,1.3,0.8,0.5,0.444,0.48,0.361,0.8079999999999999,58.9,0.105,FR,2004-05,University of North Carolina,ACC,36.0,800.0,,,22.2,3.5,6.9,2.9,5.6,0.5,1.2,3.8,4.5,1.8,4.8,6.6,0.7,1.1,0.5,1.6,2.6,11.3,125.0,247.0,106.0,203.0,19.0,44.0,138.0,163.0,65.0,171.0,236.0,26.0,39.0,17.0,56.0,92.0,407.0,79.0,6' 7'',80.25,6' 8.25'',228.2,87.5,7' 3.5'',108.0,9' 0'',0.5445344129554656,0.6384914658634537,0.8218623481781376,0.17813765182186234,0.4642857142857143,0.659919028340081,12.0,0.2754237288135593,0.7245762711864406,0.115,0.02125,0.04875
Mike Dunleavy,2002.0,1.0,3.0,GSW,21.289,Duke University,2003.0,2017.0,986.0,27.7,11.2,4.3,2.2,0.7,0.3,0.441,0.48100000000000004,0.377,0.8029999999999999,58.5,0.10300000000000001,JR,2001-02,Duke University,ACC,35.0,1133.0,,,32.4,6.2,12.9,3.7,6.2,2.5,6.7,2.3,3.4,1.3,5.9,7.2,2.1,2.3,0.7,1.7,2.3,17.3,218.0,451.0,130.0,218.0,88.0,233.0,81.0,119.0,45.0,206.0,251.0,72.0,80.0,26.0,61.0,79.0,605.0,80.0,6' 8'',,,230.0,81.0,6' 9'',106.0,8' 10'',0.5809312638580931,0.6009615384615384,0.48337028824833705,0.516629711751663,1.180327868852459,0.2638580931263858,14.0,0.17928286852589642,0.8207171314741036,0.06972639011473963,0.02294792586054722,0.0706090026478376
Mike Dunleavy,2002.0,1.0,3.0,GSW,21.289,Duke University,2003.0,2017.0,986.0,27.7,11.2,4.3,2.2,0.7,0.3,0.441,0.48100000000000004,0.377,0.8029999999999999,58.5,0.10300000000000001,SO,2000-01,Duke University,ACC,39.0,1137.0,,,29.2,4.7,9.9,3.3,6.0,1.5,3.9,1.7,2.5,1.7,3.9,5.7,2.6,1.4,0.4,2.1,2.1,12.6,184.0,388.0,127.0,235.0,57.0,153.0,68.0,98.0,68.0,154.0,222.0,103.0,53.0,15.0,80.0,81.0,493.0,80.0,6' 8'',,,230.0,81.0,6' 9'',106.0,8' 10'',0.5476804123711341,0.5717665615141956,0.6056701030927835,0.3943298969072165,1.2875,0.25257731958762886,14.0,0.3063063063063063,0.6936936936936937,0.0712401055408971,0.013192612137203167,0.04661389621811785
